Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,artifact_id,group_key,image_file,image_path,image_exists,object_type,material_group,integrity,part_zone,split
931,Кроп-2013-186,Крышка,Сосуда фаянсового с белой поливой внутри и снаружи рельефное навершие крышки,Фаянс,"3,7 х 5 х 3,5+ см",Фрагмент,,,2013.0,Кроп-2013-186,Кроп-2013-186,Кроп-2013-186_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-186_orig.jpg,True,крышка,faience,fragment,lid,train_inner
933,Кроп-2013-204,Миска,Миски белоглиняной с желто-зеленой поливой внутри и снаружи орнаментированного венчика фр-т,Керамика,Д=20 см,Фрагмент,,,2013.0,Кроп-2013-204,Кроп-2013-204,Кроп-2013-204_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-204_orig.jpg,True,миска,ceramic,fragment,rim,train_inner
942,Кроп-2013-218,Миска,Миски красноглиняной со светло-коричневой поливой внутри и снаружи венчика фр-т,Керамика,Д=17 см,Фрагмент,,,2013.0,Кроп-2013-218,Кроп-2013-218,Кроп-2013-218_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-218_orig.jpg,True,миска,ceramic,fragment,rim,train_inner
949,Кроп-2013-240,Миска,Миски белоглиняной с зеленой с коричневым поливой внутри и снаружи профиля фр-т,Керамика,"Двен=17; Ддон=8,5 см",Фрагмент,,,2013.0,Кроп-2013-240,Кроп-2013-240,Кроп-2013-240_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-240_orig.jpg,True,миска,ceramic,fragment,unknown,train_inner
952,Кроп-2013-243,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи с рельефным орнаментом по краю профиля фр-т,Керамика,"Двен=26; Ддон=14; выс=4,5 см",Фрагмент,,,2013.0,Кроп-2013-243,Кроп-2013-243,Кроп-2013-243_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-243_orig.jpg,True,тарелка,ceramic,fragment,unknown,train_inner
957,Кроп-2013-248,Блюдце,Блюдца фаянсового с белой поливой снаружи и внутри с синим подглазурным растительным орнаментом внутри донца клейменого фр-т,Фаянс,Д=7 см,Фрагмент,,,2013.0,Кроп-2013-248,Кроп-2013-248,Кроп-2013-248_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-248_orig.jpg,True,блюдце,faience,fragment,base,train_inner
959,Кроп-2013-252,Блюдце,"Блюдца фаянсового с белой поливой снаружи и внутри, с фиолетовым подглазурным декольным орнаментом и клеймом на донце профиля фр-т",Фаянс,"Двен=14; Ддон=7; выс=2,5 см",Фрагмент,,,2013.0,Кроп-2013-252,Кроп-2013-252,Кроп-2013-252_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-252_orig.jpg,True,блюдце,faience,fragment,base,train_inner
967,Кроп-2013-262,Тарелка,"Тарелки фаянсовой с белой поливой внутри и снаружи с клеймом на донце, профиля фр-т",Фаянс,Двен=21; ддон=14; выс=3 см,Фрагмент,,,2013.0,Кроп-2013-262,Кроп-2013-262,Кроп-2013-262_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-262_orig.jpg,True,тарелка,faience,fragment,base,train_inner
971,Кроп-2013-266,Блюдце,"Блюдце фарфоровое рельефное с клеймом на донце и зеленым подглазурным декольным растительно-пейзажным орнаментом, фрагментированное",Фарфор,"Двен=14; Ддон=8,3; выс=3 см",Фрагмент,,,2013.0,Кроп-2013-266,Кроп-2013-266,Кроп-2013-266_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-266_orig.jpg,True,блюдце,porcelain,fragment,base,train_inner
987,Кроп-2013-317,Тарелка,"Тарелка фаянсовая с белой поливой внутри и снаружи с линейным орнаментом (зеленый, золотистый) вдоль венчика внутри и клеймом на донце, фрагментированная",Фаянс,"Двен=14,5; Ддон=12,5; выс=4,5 см",Фрагмент,,,2013.0,Кроп-2013-317,Кроп-2013-317,Кроп-2013-317_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-317_orig.jpg,True,тарелка,faience,fragment,base,train_inner
1000,Кроп-2013-391,Тарелка,"Тарелки фарфоровой с линейным красно-желтым  орнаментом по краю, профиля фр-т",Фарфор,Двен=24; Ддон=15; Выс=3 см,Фрагмент,,,2013.0,Кроп-2013-391,Кроп-2013-391,Кроп-2013-391_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-391_orig.jpg,True,тарелка,porcelain,fragment,unknown,train_inner
1006,Кроп-2013-398,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи профиля фр-т,Фаянс,"Двен=24; Ддон=11; Выс=4,5 см",Фрагмент,,,2013.0,Кроп-2013-398,Кроп-2013-398,Кроп-2013-398_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-398_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
1010,Кроп-2013-403,Тарелка,Тарелки фарфоровой с линейным и растительным полихромным орнаментом профиля фр-т,Фарфор,Двен=17; Ддон=10; Выс= 3 см,Фрагмент,,,2013.0,Кроп-2013-403,Кроп-2013-403,Кроп-2013-403_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-403_orig.jpg,True,тарелка,porcelain,fragment,unknown,train_inner
1016,Кроп-2013-414,Тарелка,Сосуда (тарелки ?) фаянсового с темно-синей поливой внутри и снаружи донца фр-т,Фаянс,Ддон=12 см,Фрагмент,,,2013.0,Кроп-2013-414,Кроп-2013-414,Кроп-2013-414_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-414_orig.jpg,True,тарелка,faience,fragment,base,train_inner
1021,Кроп-2013-422,Тарелка,Тарелки фаянсовой с белой поливой снаружи и с растительным полихромным декольным подглазурным орнаментом внутри донца клейменого фр-т,Фаянс,Д=не определим,Фрагмент,,,2013.0,Кроп-2013-422,Кроп-2013-422,Кроп-2013-422_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-422_orig.jpg,True,тарелка,faience,fragment,base,train_inner
1063,Кроп-2013-481,Блюдце,Блюдца фарфорового с золотым линейным орнаментом и клейменым донцем профиля фр-т,Фарфор,Двен=15; Ддон=8; выс=3 см,Фрагмент,,,2013.0,Кроп-2013-481,Кроп-2013-481,Кроп-2013-481_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-481_orig.jpg,True,блюдце,porcelain,fragment,base,train_inner
1064,Кроп-2013-482,Блюдце,Блюдца фарфорового донца клейменого фр-т,Фарфор,Д=8 см,Фрагмент,,,2013.0,Кроп-2013-482,Кроп-2013-482,Кроп-2013-482_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-482_orig.jpg,True,блюдце,porcelain,fragment,base,train_inner
1112,Кроп-2013-Тр1-023,Плитка,"Плитка керамическая с белой поливой и зеленым подглазурным растительно-геометрическим орнаментом, клейменая",Керамика,"14,8 х 7,5 х 1 см",Целый,,,2013.0,Кроп-2013-Тр1-023,Кроп-2013-Тр1-023,Кроп-2013-Тр1-023_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-Тр1-023_orig.jpg,True,плитка,ceramic,whole,unknown,train_inner
1123,Кроп-2013-Тр2-045,Тарелка,Тарелки фаянсовой с белой поливой внутри и снаружи с голубым меандром по краю венчика фр-т,Фаянс,Д=21 см,Фрагмент,,,2013.0,Кроп-2013-Тр2-045,Кроп-2013-Тр2-045,Кроп-2013-Тр2-045_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-Тр2-045_orig.jpg,True,тарелка,faience,fragment,rim,train_inner
1124,Кроп-2013-Тр2-049,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри с коричневой каймой и полихромным растительным орнаментом профиль,Фарфор,"Двенч=14; Ддон=8; выс=2,5 см",Фрагмент,,,2013.0,Кроп-2013-Тр2-049,Кроп-2013-Тр2-049,Кроп-2013-Тр2-049_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-Тр2-049_orig.jpg,True,блюдце,porcelain,fragment,profile,train_inner
1127,Кроп-2013-Тр2-053,Тарелка,"Сосуда (тарелки ?) фаянсового с белой поливой внутри и снаружи донца с фрагментом клейма подглазурного зеленого круглого с изображением чашки в центре и надписью по кругу "".. СФСР М.И. КАЛИНИНА…""  фр-т",Фаянс,Д=12 см,Фрагмент,,,2013.0,Кроп-2013-Тр2-053,Кроп-2013-Тр2-053,Кроп-2013-Тр2-053_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Кроп-2013-Тр2-053_orig.jpg,True,тарелка,faience,fragment,base,train_inner
1142,Нев11-Г0-006,Плитка,"Плитка бетонно-композитная напольная, орнаментированная","Основание - бетон, покрытие - композитный материал","21,7 х 21,7 х 2,6 см",Целый,Гориз.0,,2011.0,Нев11-Г0-006,Нев11-Г0-006,Нев11-Г0-006_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г0-006_orig.jpg,True,плитка,other,whole,unknown,train_inner
1144,Нев11-Г02-009,Тарелка,Тарелки белоглиняной с изумрудной поливой и орнаментом венчика фр-т,Керамика,Д16 см,Фрагмент,Гориз.2,,2011.0,Нев11-Г02-009,Нев11-Г02-009,Нев11-Г02-009_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-009_orig.jpg,True,тарелка,ceramic,fragment,rim,train_inner
1145,Нев11-Г02-010,Тарелка,Тарелки белоглиняной с изумрудной поливой донца фр-т,Белоглиняная керамика,,Фрагмент,Гориз.2,,2011.0,Нев11-Г02-010,Нев11-Г02-010,Нев11-Г02-010_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-010_orig.jpg,True,тарелка,ceramic,fragment,base,train_inner
1154,Нев11-Г02-022,Изразец,Изразца плоского  красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Гориз.2,,2011.0,Нев11-Г02-022,Нев11-Г02-022,Нев11-Г02-022_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-022_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
1155,Нев11-Г02-023,Изразец,Изразца плоского красноглиняного с белой поливой фр-т,Керамика,"25,8+ х 10,5 х5,8 см",Фрагмент,Гориз.2,,2011.0,Нев11-Г02-023,Нев11-Г02-023,Нев11-Г02-023_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-023_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
1160,Нев11-Г02-033,Тарелка,Тарелки красноглиняной с белой поливой и полихромной росписью донца фр-ты,Керамика,,Фрагмент,Гориз.2,,2011.0,Нев11-Г02-033,Нев11-Г02-033,Нев11-Г02-033_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г02-033_orig.jpg,True,тарелка,ceramic,fragment,base,train_inner
1164,Нев11-Г03-037,Изразец,Изразца рельефного красноглиняного с белой поливой и коричневой росписью фр-т,Керамика,"высота 5,5+ см",Фрагмент,Гориз.3,,2011.0,Нев11-Г03-037,Нев11-Г03-037,Нев11-Г03-037_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нев11-Г03-037_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
